Activity,Profile_Age,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Other ball sports,20-24,406,2100.0,434.4634245340683,0.2034991626921931,2100.0,True,passes conservative screen,3.3,0.6824525865897746,0.20965844199884592,8
Other ball sports,25-29,447,2200.0,407.4602217681291,0.18320296724625076,2200.0,True,passes conservative screen,3.4,0.6979168153280993,0.2058170802065551,8
Other ball sports,30-34,410,2200.0,443.66524999407204,0.1995433912379769,2200.0,True,passes conservative screen,3.4,0.7367543007960682,0.21733770609480854,8
Other ball sports,35-39,310,1800.0,394.20544084690334,0.21983513072179597,1800.0,True,passes conservative screen,2.7,0.6026919644814585,0.22044504804002352,8
Other ball sports,40-44,274,1500.0,340.79215218168446,0.22015330056379206,1500.0,True,passes conservative screen,2.4,0.5482092936154193,0.23228035110585732,8
Other ball sports,45-49,196,,294.00800874703583,0.24887110033087703,,False,estimate < 1200,,0.43622351784284374,0.24218924170032755,8
Other ball sports,50-54,218,1300.0,331.7047600343125,0.25930013656588946,1300.0,True,passes conservative screen,2.0,0.45165549820281037,0.23157347228607103,8
Other ball sports,55-59,256,1600.0,509.2864599260775,0.3192515961443797,1600.0,True,passes conservative screen,2.4,0.5799875146996256,0.2384624800535254,8
Other ball sports,60-64,335,,979.9780987770921,0.40910431008206977,,False,"CV bound outside [0, 0.33]",,1.162078817066339,0.31818795418852536,8
Other ball sports,65-69,480,,1456.6671604475296,0.4212187262671095,,False,"CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.7420316191444858,0.33039528352517566,8
Other ball sports,70-74,379,,1344.2870700318367,0.46285048203337675,,False,"CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.63140378113886,0.36841781961435044,8
Other ball sports,75-79,232,,757.300177596177,0.4231706629176297,,False,"CV bound outside [0, 0.33]",,0.8984204996589825,0.32927412963631914,8
Other ball sports,80+,186,,538.6488077100526,0.41044515135259607,,False,"CV bound outside [0, 0.33]",,0.6292064962409165,0.31446556019051736,8
Gymnastics/cheerleading,0-4,519,1300.0,338.4473123664112,0.2553499737467558,1300.0,True,passes conservative screen,2.4,0.5165503259850123,0.21964349538487218,8
Gymnastics/cheerleading,5-9,3801,12700.0,2477.9429552539477,0.19491098112571578,12700.0,True,passes conservative screen,22.6,1.9332322224036007,0.08570180860409375,8
Gymnastics/cheerleading,10-14,6386,22900.0,4003.180317543587,0.17462092620590006,22900.0,True,passes conservative screen,40.7,2.111034126205508,0.051897608713323766,8
Gymnastics/cheerleading,15-19,3784,16300.0,2246.8449964057586,0.13748297191375036,16300.0,True,passes conservative screen,29.0,1.845656268344938,0.06364841299550329,8
Gymnastics/cheerleading,20-24,286,1500.0,342.62174175095276,0.22313509037058096,1500.0,True,passes conservative screen,2.7,0.6651308397569873,0.24412991400895212,8
Gymnastics/cheerleading,25-29,100,,167.00259749052492,0.3247388687820157,,False,estimate < 1200; proportion CV unassessed or > 0.33,,0.3232149603225327,0.35421215515380167,8
