Age_Display,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
50,1577,7300.0,1035.8387841164745,0.1425010778000001,7300.0,True,passes conservative screen,0.5,0.05345290410326163,0.11509353917693554,10
51,1568,6900.0,994.6951150905231,0.14427449805307785,6900.0,True,passes conservative screen,0.4,0.048946861931759296,0.1111163837344288,10
52,1590,7200.0,986.9721770542749,0.13671086805361254,7200.0,True,passes conservative screen,0.5,0.04865849580139475,0.10548979990701864,10
53,1533,6900.0,981.1864064482285,0.14194487862997587,6900.0,True,passes conservative screen,0.4,0.05262906605548873,0.11916467327654306,10
54,1377,6500.0,985.6733880408228,0.1508531390916905,6500.0,True,passes conservative screen,0.4,0.048339527255206044,0.11579168603578338,10
55,1414,6300.0,1027.833977696393,0.1618995209646984,6300.0,True,passes conservative screen,0.4,0.05254253499949417,0.12953504311711658,10
56,1346,6200.0,993.1751479896886,0.1590148452717762,6200.0,True,passes conservative screen,0.4,0.049174664835892126,0.12322728900686472,10
57,1359,6300.0,977.6051952174387,0.15529111500959114,6300.0,True,passes conservative screen,0.4,0.048240083586982646,0.11993469013747775,10
58,1332,6300.0,960.1968491119902,0.1532850539774911,6300.0,True,passes conservative screen,0.4,0.04541645597203798,0.11347663123686286,10
59,1291,6000.0,971.3977941911838,0.16198318194058242,6000.0,True,passes conservative screen,0.4,0.04661165189039951,0.12165247964983841,10
60,1249,5800.0,970.568640355774,0.16648045051480143,5800.0,True,passes conservative screen,0.4,0.04905566665320626,0.13169819658286475,10
61,1278,6000.0,1125.1908750616187,0.18724479588527035,6000.0,True,passes conservative screen,0.4,0.05543360506244957,0.14438109671082414,10
62,1187,5600.0,945.3602473349478,0.16866143708379966,5600.0,True,passes conservative screen,0.4,0.048284643849325466,0.1348283286617397,10
63,1191,5900.0,1199.03024818033,0.20474310287498237,5900.0,True,passes conservative screen,0.4,0.06101849947921855,0.16307760453057474,10
64,1212,5800.0,1140.4704653817555,0.19497037087900523,5800.0,True,passes conservative screen,0.4,0.05704848051902516,0.15264490565778877,10
65,1256,6200.0,1228.2571927297256,0.1974276733246173,6200.0,True,passes conservative screen,0.4,0.060164212041770554,0.15135982011975124,10
66,1178,5900.0,1250.042904890262,0.21335900769221097,5900.0,True,passes conservative screen,0.4,0.061670564404847986,0.1647470492759756,10
67,1158,5700.0,1278.0796239146985,0.22260481265286533,5700.0,True,passes conservative screen,0.4,0.06409798838678105,0.17473290481836445,10
68,1203,6200.0,1479.546931569695,0.23799097917007442,6200.0,True,passes conservative screen,0.4,0.07344199483544339,0.18489700365032435,10
69,1087,5600.0,1344.4096089127072,0.24043062098938872,5600.0,True,passes conservative screen,0.4,0.068820403014468,0.1926322690060473,10
70,1053,5600.0,1497.220516587232,0.26533345096558403,5600.0,True,passes conservative screen,0.4,0.07744039795969011,0.21479663348431752,10
71,1028,5200.0,1295.393366254683,0.24893830961833394,5200.0,True,passes conservative screen,0.3,0.06635130891152784,0.19956906402472718,10
72,907,4800.0,1263.0986109964674,0.26560726569137155,4800.0,True,passes conservative screen,0.3,0.06465415853197969,0.21279078444820743,10
73,937,5200.0,1563.8061148278107,0.29811652928996324,5200.0,True,passes conservative screen,0.3,0.08271766218936391,0.24680562838300862,10
74,871,4600.0,1262.7712687499202,0.2720027243519079,4600.0,True,passes conservative screen,0.3,0.06492046567249732,0.21886879485579275,10
75,853,4700.0,1320.5235925959023,0.27891280514282585,4700.0,True,passes conservative screen,0.3,0.06753358747639415,0.2232522105816924,10
76,781,4100.0,1140.0637124319167,0.27852730789724434,4100.0,True,passes conservative screen,0.3,0.05894430326626142,0.22538974694033992,10
77,686,3700.0,1143.2076518533154,0.310474020521059,3700.0,True,passes conservative screen,0.2,0.05926432300023674,0.25191099831740443,10
78,671,3500.0,1044.8302149509695,0.30190735870478735,3500.0,True,passes conservative screen,0.2,0.05570551908360722,0.25192998410346434,10
79,559,3000.0,907.9841645457564,0.3006611795527085,3000.0,True,passes conservative screen,0.2,0.04861011900402194,0.2519297323189857,10
80,531,2800.0,838.0959297056637,0.29614581111258603,2800.0,True,passes conservative screen,0.2,0.04462897037692036,0.24682115964281057,10
81,555,3000.0,927.2700533162758,0.3116748306450808,3000.0,True,passes conservative screen,0.2,0.048255153538106464,0.25385917135665076,10
82,480,2500.0,781.3941914892318,0.31401342020278655,2500.0,True,passes conservative screen,0.2,0.04202093899178832,0.2643001696225722,10
83,381,2100.0,667.3818796443481,0.3242414433628796,2100.0,True,passes conservative screen,0.1,0.036440743038113996,0.2770990235422202,10
84,364,1800.0,530.5583905365592,0.2970803899009177,1800.0,True,passes conservative screen,0.1,0.02911394753202057,0.25514998757024093,10
85,323,1700.0,512.6448771627632,0.3047983644657547,1700.0,True,passes conservative screen,0.1,0.029067681976918575,0.2704955151362374,10
86,252,1300.0,432.45554634990714,0.32121641596192935,1300.0,True,passes conservative screen,0.1,0.023976109768681485,0.2787331592590828,10
87,229,,410.8874730177455,0.3488672667381416,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.02342122282339683,0.3112436832322079,10
88,205,,357.41479978286475,0.33560806186845077,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.019468556876457443,0.28611937760185274,10
89,169,,274.2100073217198,0.3456163889617479,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.015569059611579235,0.3071334144027739,10
90,521,2600.0,710.8036699957431,0.2752670963861827,2600.0,True,passes conservative screen,0.2,0.0366511214915322,0.2221496160144273,10
