Body_Region,Age_Band,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Foot/toes,5-9,7635,22800.0,4015.3222557209833,0.17601457957600147,22800.0,True,passes conservative screen,5.4,0.3335599996609912,0.06213470372248799,10
Foot/toes,10-14,14068,43100.0,6377.752927426216,0.14804399413319766,43100.0,True,passes conservative screen,5.8,0.29574897834231145,0.05125607689365864,10
Foot/toes,15-17,6550,21400.0,2968.306756755342,0.13895785555820006,21400.0,True,passes conservative screen,4.7,0.3113174011241569,0.06626925387374068,10
Foot/toes,18-24,5374,21900.0,2407.072419088142,0.10969592736154338,21900.0,True,passes conservative screen,5.4,0.3354246556285409,0.06266358281080242,10
Foot/toes,25-34,4911,21000.0,2074.807598560462,0.09872634753968781,21000.0,True,passes conservative screen,5.9,0.36307707338625644,0.061917988067789496,10
Foot/toes,35-44,3203,14300.0,1570.690440207642,0.10950184978993217,14300.0,True,passes conservative screen,5.7,0.4513223471415094,0.07953591579148583,10
Foot/toes,45-54,2074,9400.0,1133.8521214781517,0.12071625232864916,9400.0,True,passes conservative screen,4.8,0.43643701730185164,0.09044046876575156,10
Foot/toes,55-64,1428,6700.0,992.8007027134183,0.14916416774369284,6700.0,True,passes conservative screen,3.8,0.42303910937763306,0.11133703827916616,10
Foot/toes,65-74,820,4100.0,805.7165061653205,0.1977734344194629,4100.0,True,passes conservative screen,2.9,0.4058501666612673,0.13967547714636303,10
Foot/toes,75+,353,1800.0,492.5552450218661,0.2679109450667041,1800.0,True,passes conservative screen,2.0,0.4240493751066686,0.2076783055264207,10
Multiple/systemic,0-4,2289,,2368.639657624847,0.38195426412518313,,False,"CV bound outside [0, 0.33]",,0.9269939053402574,0.22913215281291566,10
Multiple/systemic,5-9,1586,4700.0,1390.4443572748214,0.2964381018197733,4700.0,True,passes conservative screen,1.1,0.202381069463928,0.18335059629900086,10
Multiple/systemic,10-14,2321,7500.0,1764.741432892502,0.23392115661071045,7500.0,True,passes conservative screen,1.0,0.1606287933456705,0.15896840762794,10
Multiple/systemic,15-17,1791,6900.0,1644.465584203029,0.23804205408316748,6900.0,True,passes conservative screen,1.5,0.2573454546322404,0.16938687823475554,10
Multiple/systemic,18-24,1781,7800.0,1472.9016309867552,0.18896170789290515,7800.0,True,passes conservative screen,1.9,0.28452761613733357,0.1496385116713078,10
Multiple/systemic,25-34,1693,7800.0,1377.969751173407,0.17746931086410836,7800.0,True,passes conservative screen,2.2,0.3022666979298347,0.13952005860642208,10
Multiple/systemic,35-44,1184,5300.0,977.7447007876768,0.18414710184295963,5300.0,True,passes conservative screen,2.1,0.31085968212977655,0.14799580614338567,10
Multiple/systemic,45-54,1158,5600.0,1228.878166470467,0.21970948499023793,5600.0,True,passes conservative screen,2.9,0.49941721969119673,0.17379424409041905,10
Multiple/systemic,55-64,1302,6400.0,1628.1567443041438,0.25556832263864726,6400.0,True,passes conservative screen,3.6,0.6467354819494259,0.17782557026724283,10
Multiple/systemic,65-74,1582,,3353.8845986960378,0.3899581410523707,,False,"CV bound outside [0, 0.33]",,1.399973084546699,0.2282224182547134,10
Multiple/systemic,75+,1389,,3124.4239016898505,0.4153258839893841,,False,"CV bound outside [0, 0.33]",,1.6698280321014707,0.19986188994650275,10
Internal/systemic,0-4,394,,306.5818944924621,0.2742731705182856,,False,estimate < 1200,,0.15106270545802092,0.2071528305547896,10
Internal/systemic,5-9,174,,133.090825677754,0.33212742473539647,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.03148341059160497,0.3338646381105236,10
Internal/systemic,10-14,86,,91.97262291401319,0.44569921687212577,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.012422048475495785,0.44944393610155986,10
Internal/systemic,15-17,30,,33.498268733211006,0.7167588316357967,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.007529093570011345,0.7325339326463824,10
Internal/systemic,18-24,12,,37.97854833278022,0.838263451084205,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.009405294078983611,0.8510076068296841,10
Internal/systemic,25-34,13,,27.147640034498693,0.7253465610240136,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.007783685981584619,0.7453522224695469,10
Internal/systemic,35-44,7,,32.173318721612254,0.939837300231773,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.013083712607946017,0.9661251878255518,10
Internal/systemic,45-54,6,,23.53898842271021,0.8640225030901039,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.012759405388804799,0.9115900846558188,10
Internal/systemic,55-64,10,,36.374283832012495,0.762396418563403,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.02213165709375337,0.8125629956268355,10
Internal/systemic,65-74,3,,19.747806328032603,0.7561736018245376,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.01672168516222253,0.8977417760859695,10
Internal/systemic,75+,4,,22.53348,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.028460600288762808,1.1372474816113922,10
Not stated/other,0-4,397,,261.83076953690227,0.25001655476261925,,False,estimate < 1200,,0.1899242460597199,0.27798751122755705,10
Not stated/other,5-9,523,1400.0,386.66589125879904,0.268404595874363,1400.0,True,passes conservative screen,0.3,0.09838829667991997,0.29022148291477046,10
Not stated/other,10-14,818,2200.0,559.5122230436174,0.2534834240655581,2200.0,True,passes conservative screen,0.3,0.07807138849478047,0.26407719386025036,10
Not stated/other,15-17,557,1800.0,439.22604360993165,0.2393599195590901,1800.0,True,passes conservative screen,0.4,0.10082121618053237,0.24983290661266783,10
Not stated/other,18-24,556,2300.0,628.209145789688,0.2701102834899824,2300.0,True,passes conservative screen,0.6,0.14619586148276015,0.2576860064451337,10
Not stated/other,25-34,521,2200.0,490.2947923433782,0.22768694290042987,2200.0,True,passes conservative screen,0.6,0.1288634761758324,0.21447341042449952,10
Not stated/other,35-44,401,1600.0,410.28558353323433,0.24877938501760086,1600.0,True,passes conservative screen,0.7,0.1576759180690611,0.24167909936159193,10
Not stated/other,45-54,355,1500.0,395.4718782893164,0.26542166460393735,1500.0,True,passes conservative screen,0.8,0.20706863002333395,0.2704998138634115,10
Not stated/other,55-64,439,1900.0,534.2162255643159,0.2754031879524899,1900.0,True,passes conservative screen,1.1,0.30439291161768495,0.2748799955465598,10
Not stated/other,65-74,454,2100.0,629.8030313019897,0.29952559962876396,2100.0,True,passes conservative screen,1.5,0.4870352861998877,0.324756885376753,10
Not stated/other,75+,400,,636.9371648006902,0.33482077362808876,,False,"CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.7760409276638394,0.367315814619763,10
