Activity,Age_Band,Body_Region,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Gymnastics/cheerleading,25-34,Hip/thigh,2,,4.176220000000001,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.49995799108578703,1.1891934702624027,10
Gymnastics/cheerleading,25-34,Knee,22,,53.31068408888302,0.6288121805275612,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.617774410311411,0.6582234585929945,10
Gymnastics/cheerleading,25-34,Lower leg,10,,29.647881808880715,0.8584476943279543,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.206578543937102,0.9222834607840238,10
Gymnastics/cheerleading,25-34,Ankle,27,,68.60810793641684,0.6005872448280041,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,6.852714190460382,0.5958893878844208,10
Gymnastics/cheerleading,25-34,Foot/toes,18,,53.3098867068086,0.5884075270717551,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.647962906614605,0.619248076654875,10
Gymnastics/cheerleading,25-34,Multiple/systemic,2,,11.93861,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.4355124821648946,1.1944159062031678,10
Gymnastics/cheerleading,25-34,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,25-34,Not stated/other,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,35-44,Head/face,14,,22.4384626208261,0.7132290038625111,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.716817077026017,0.8207051168827867,10
Gymnastics/cheerleading,35-44,Neck,2,,5.814061004323914,0.7475603615001343,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.8068484240603007,1.049265393533092,10
Gymnastics/cheerleading,35-44,Shoulder/upper arm,6,,31.816377407097242,0.8326074206040477,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,8.389390957731715,0.9915552726299472,10
Gymnastics/cheerleading,35-44,Elbow/forearm,5,,22.798644063884012,0.9353704313415327,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.895429093653066,1.0924133176924693,10
Gymnastics/cheerleading,35-44,Wrist/hand,15,,60.675889762484985,0.7741563511657594,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,13.065151615042195,0.7528768240680431,10
Gymnastics/cheerleading,35-44,Trunk/spine,17,,77.94207245538375,0.7664943341543582,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,16.122292291806154,0.7160786694069082,10
Gymnastics/cheerleading,35-44,Hip/thigh,2,,11.796579999999997,0.9999999999999998,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.2664052756499826,1.250578327609792,10
Gymnastics/cheerleading,35-44,Knee,13,,54.57825231180772,0.8676677274947671,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,11.843765737199435,0.8503947598950259,10
Gymnastics/cheerleading,35-44,Lower leg,7,,20.504960744371402,0.8620995725597196,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.2780945743788354,1.0022420093074953,10
Gymnastics/cheerleading,35-44,Ankle,11,,24.24715949594583,0.7035601556644775,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,6.076515956123982,0.7963279457073182,10
Gymnastics/cheerleading,35-44,Foot/toes,10,,33.11074226392133,0.8995132865789252,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,8.00544651293982,0.9822480451757303,10
Gymnastics/cheerleading,35-44,Multiple/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,35-44,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,35-44,Not stated/other,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,45-54,Head/face,4,,14.914760000000001,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,9.975900432499587,1.2561375717574428,10
Gymnastics/cheerleading,45-54,Neck,4,,7.636426500528074,0.7939823017679649,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.9047554986197675,1.1529857354526558,10
Gymnastics/cheerleading,45-54,Shoulder/upper arm,7,,26.52961428659618,0.8852074540888697,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,16.568987730636078,1.0382727887619336,10
Gymnastics/cheerleading,45-54,Elbow/forearm,1,,1.5999200000000005,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.305049771097551,1.5318991551861834,10
Gymnastics/cheerleading,45-54,Wrist/hand,5,,21.764682796070943,0.9436839371974257,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,13.954778968262563,1.1363145091784,10
Gymnastics/cheerleading,45-54,Trunk/spine,7,,51.6716374037116,0.9722867980867161,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,26.02221490406933,0.9195763497595385,10
Gymnastics/cheerleading,45-54,Hip/thigh,1,,1.5768799999999996,0.9999999999999997,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.2618657443296342,1.5028508285314424,10
Gymnastics/cheerleading,45-54,Knee,1,,1.564,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.2439243845197157,1.4936835628117897,10
Gymnastics/cheerleading,45-54,Lower leg,4,,10.61557,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,7.690317666800289,1.3605118553400914,10
Gymnastics/cheerleading,45-54,Ankle,2,,15.120610000000003,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,11.000794922154805,1.3663316416255546,10
Gymnastics/cheerleading,45-54,Foot/toes,5,,24.186996278161228,0.9087741326840206,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,15.784109097010301,1.113769862859615,10
Gymnastics/cheerleading,45-54,Multiple/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,45-54,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,45-54,Not stated/other,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,55-64,Head/face,2,,7.541409999999999,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,13.358843319094493,1.4175433286527124,10
Gymnastics/cheerleading,55-64,Neck,3,,6.75556,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,11.927380378785049,1.412875039725322,10
Gymnastics/cheerleading,55-64,Shoulder/upper arm,6,,28.32759739450814,0.902369466888168,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,32.362247042564725,0.8249608864180499,10
Gymnastics/cheerleading,55-64,Elbow/forearm,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,55-64,Wrist/hand,3,,11.549681670784455,0.893488699244533,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,19.76587199775241,1.2236439485655508,10
Gymnastics/cheerleading,55-64,Trunk/spine,3,,9.112640000000003,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,13.786542463724915,1.2106850733216983,10
Gymnastics/cheerleading,55-64,Hip/thigh,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,55-64,Knee,2,,4.223740000000001,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,7.559137360864838,1.4321717383180628,10
Gymnastics/cheerleading,55-64,Lower leg,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,55-64,Ankle,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,55-64,Foot/toes,1,,5.312949999999999,0.9999999999999998,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,9.491396064919691,1.429599561530394,10
Gymnastics/cheerleading,55-64,Multiple/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,55-64,Internal/systemic,1,,2.7587000000000006,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.056014017140354,1.4666410391382863,10
Gymnastics/cheerleading,55-64,Not stated/other,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,65-74,Head/face,3,,14.119110000000003,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,39.829619371933575,0.6573709121382116,10
Gymnastics/cheerleading,65-74,Neck,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,65-74,Shoulder/upper arm,1,,1.5768799999999994,0.9999999999999996,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,10.639871854242791,1.5723506380999268,10
Gymnastics/cheerleading,65-74,Elbow/forearm,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,65-74,Wrist/hand,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,65-74,Trunk/spine,3,,6.030120000000001,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,29.60982683438491,1.144251687567417,10
Gymnastics/cheerleading,65-74,Hip/thigh,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,65-74,Knee,1,,1.57688,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,11.198308597802932,1.654875914917532,10
Gymnastics/cheerleading,65-74,Lower leg,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,65-74,Ankle,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,65-74,Foot/toes,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,65-74,Multiple/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,65-74,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,65-74,Not stated/other,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,75+,Head/face,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,75+,Neck,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,75+,Shoulder/upper arm,1,,5.222760000000001,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,18.833906481601666,1.2684737491614264,10
Gymnastics/cheerleading,75+,Elbow/forearm,1,,2.758700000000001,1.0000000000000004,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,11.572429837853623,1.475574784614162,10
Gymnastics/cheerleading,75+,Wrist/hand,2,,11.46727,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,34.08619391303069,1.0455856537967496,10
Gymnastics/cheerleading,75+,Trunk/spine,1,,10.504080000000004,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,32.1385969381904,1.07624224710884,10
Gymnastics/cheerleading,75+,Hip/thigh,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,75+,Knee,1,,5.222760000000002,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,18.833906481601666,1.2684737491614264,10
Gymnastics/cheerleading,75+,Lower leg,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,75+,Ankle,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,75+,Foot/toes,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,75+,Multiple/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,75+,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Gymnastics/cheerleading,75+,Not stated/other,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,0-4,Head/face,15,,25.132083239928214,0.8917354451221257,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,36.51279851233992,0.5915116008355992,10
Volleyball,0-4,Neck,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,0-4,Shoulder/upper arm,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,0-4,Elbow/forearm,2,,6.540482796070944,0.8343165546125682,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,22.66372284655625,1.3199665018196538,10
Volleyball,0-4,Wrist/hand,1,,5.752459999999998,0.9999999999999998,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,19.116923082664854,1.517312344525781,10
Volleyball,0-4,Trunk/spine,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,0-4,Hip/thigh,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,0-4,Knee,2,,1.2637999999999998,0.9999999999999999,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.574198595897616,1.6525220803957907,10
Volleyball,0-4,Lower leg,1,,1.65988,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,6.139275033951797,1.6886941681244956,10
Volleyball,0-4,Ankle,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,0-4,Foot/toes,1,,0.47569999999999996,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.7682867836042278,1.6971887932841003,10
Volleyball,0-4,Multiple/systemic,1,,0.48283,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.8283450786720155,1.7289185198569883,10
Volleyball,0-4,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,0-4,Not stated/other,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,5-9,Head/face,81,,90.57132792464321,0.503555179345985,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,11.0173441645589,0.4591245662266606,10
Volleyball,5-9,Neck,5,,14.386891431366347,0.8115523364877152,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.3474110645602058,0.9925125252580954,10
Volleyball,5-9,Shoulder/upper arm,8,,19.890100049080083,0.8485628067313041,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.0501690673036226,0.9753673637419275,10
Volleyball,5-9,Elbow/forearm,27,,63.88803474203441,0.647661208553673,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,8.472509122816993,0.6437803026680238,10
Volleyball,5-9,Wrist/hand,92,,117.5255090005065,0.4560328922771218,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,11.891530744403394,0.3458589933422044,10
Volleyball,5-9,Trunk/spine,13,,30.578816892514386,0.8887571042288045,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.22894560407225,0.9212803083230436,10
Volleyball,5-9,Hip/thigh,4,,26.410559999999997,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.012330147696625,1.1387183881867546,10
Volleyball,5-9,Knee,13,,34.938816015678235,0.9368544599477991,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.892198857365394,0.9832531113971618,10
Volleyball,5-9,Lower leg,1,,1.6841300000000008,1.0000000000000004,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2878539226121551,1.2811318331270451,10
Volleyball,5-9,Ankle,8,,21.955227466056584,0.8239299141837036,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.35960820392186,0.9450140072633201,10
Volleyball,5-9,Foot/toes,11,,30.67310216487757,0.8362836272901771,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.625463928961276,0.9452538922761796,10
Volleyball,5-9,Multiple/systemic,2,,2.56507,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.41517608372252474,1.2131943784906372,10
Volleyball,5-9,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,5-9,Not stated/other,1,,6.47151,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.089927005607814,1.262376989098873,10
Volleyball,10-14,Head/face,978,2700.0,521.0734127204475,0.19002527505973765,2700.0,True,passes conservative screen,16.2,2.4852056416676325,0.1538770996133408,10
Volleyball,10-14,Neck,45,,65.59344300641155,0.6683659021713215,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.37500427665985264,0.648767795874743,10
Volleyball,10-14,Shoulder/upper arm,212,,201.8577207516917,0.3121856786685548,,False,estimate < 1200,,1.1193538466065616,0.29392343363642454,10
Volleyball,10-14,Elbow/forearm,286,,236.2978348854123,0.2913129998925871,,False,estimate < 1200,,1.2174626476514068,0.2548325935659606,10
Volleyball,10-14,Wrist/hand,1603,5200.0,884.9732606591627,0.17145540531786088,5200.0,True,passes conservative screen,30.4,2.918358389085424,0.09599726551088185,10
Volleyball,10-14,Trunk/spine,377,,298.1925984237504,0.27141090236211934,,False,estimate < 1200,,1.4886127090687995,0.23004423671979915,10
Volleyball,10-14,Hip/thigh,35,,30.859178302049223,0.5432086514010741,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.1898893298838128,0.5675211976403927,10
Volleyball,10-14,Knee,583,1800.0,408.366435434348,0.22530527895055652,1800.0,True,passes conservative screen,10.7,1.908794667059736,0.17880503606645806,10
Volleyball,10-14,Lower leg,108,,120.17092946565603,0.4523946821717821,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.6795850477439169,0.4343712687049462,10
Volleyball,10-14,Ankle,1106,3400.0,586.8529296769273,0.17028062916468467,3400.0,True,passes conservative screen,20.3,2.354641252640354,0.1160005165216566,10
Volleyball,10-14,Foot/toes,231,,224.79038252441615,0.32405798637871247,,False,estimate < 1200,,1.2381401150755054,0.3030498007825579,10
Volleyball,10-14,Multiple/systemic,43,,69.21399594230445,0.5747205794661182,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.40862078185409795,0.5760795799171731,10
Volleyball,10-14,Internal/systemic,2,,1.24143,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.008077577554994482,1.1047349802488216,10
Volleyball,10-14,Not stated/other,15,,19.669065993668344,0.8335406050880321,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.12148104483469188,0.8740791228846269,10
Volleyball,15-17,Head/face,871,2600.0,466.6854640921835,0.17951752629044646,2600.0,True,passes conservative screen,16.0,2.2818324557679777,0.14251367089970565,10
Volleyball,15-17,Neck,48,,89.18167789934355,0.5296190811034989,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.5516654036429648,0.5319293162026946,10
Volleyball,15-17,Shoulder/upper arm,246,,238.70521282024288,0.2930938141872245,,False,estimate < 1200,,1.2904677885562492,0.2572658321688757,10
Volleyball,15-17,Elbow/forearm,157,,189.46711521485608,0.33324663643871694,,False,"estimate < 1200; CV bound outside [0, 0.33]",,1.072658908103734,0.3063259355071857,10
Volleyball,15-17,Wrist/hand,922,3100.0,573.0999804456117,0.18570760534711014,3100.0,True,passes conservative screen,19.0,2.455830254375825,0.12920753297372128,10
Volleyball,15-17,Trunk/spine,354,,322.76971653818543,0.27788029701284955,,False,estimate < 1200,,1.6938641390152787,0.2367738521885278,10
Volleyball,15-17,Hip/thigh,32,,64.2567778153614,0.7537845414260498,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.4031953396515402,0.7679518293400347,10
Volleyball,15-17,Knee,595,2000.0,431.5427125223724,0.22043524020589506,2000.0,True,passes conservative screen,12.1,1.9743330072640448,0.16374492051982972,10
Volleyball,15-17,Lower leg,99,,121.30977368091172,0.4478037243596699,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.7501252061196273,0.44958919021167515,10
Volleyball,15-17,Ankle,1314,4600.0,726.445200213999,0.15789959658424235,4600.0,True,passes conservative screen,28.3,2.703869942339489,0.09542323868788341,10
Volleyball,15-17,Foot/toes,195,,222.03429657204657,0.32103787683778673,,False,estimate < 1200,,1.1585620795546923,0.2719854763825182,10
Volleyball,15-17,Multiple/systemic,47,,121.24105240353131,0.6546262647963544,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.7243223264426741,0.634988402453922,10
Volleyball,15-17,Internal/systemic,1,,0.4851599999999999,0.9999999999999998,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.003346027596073102,1.1197852016127938,10
Volleyball,15-17,Not stated/other,18,,37.90452523405742,0.8241620964627973,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.24578819307953192,0.8677063697183693,10
Volleyball,18-24,Head/face,264,,340.30654355807314,0.28989660299854925,,False,estimate < 1200,,3.64456372574863,0.22921789979079482,10
Volleyball,18-24,Neck,16,,52.446204145089496,0.8034713107823618,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.7293722379764815,0.8249653279327528,10
Volleyball,18-24,Shoulder/upper arm,130,,198.6575374278224,0.3357256588618678,,False,"estimate < 1200; CV bound outside [0, 0.33]",,2.26444303613406,0.28253421047116534,10
Volleyball,18-24,Elbow/forearm,43,,109.51090135190081,0.5467616749926809,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.4832404283707064,0.5467419790905976,10
Volleyball,18-24,Wrist/hand,293,1200.0,323.93550667169546,0.26088652949015484,1200.0,True,passes conservative screen,16.8,3.483925997315624,0.20715345331436463,10
Volleyball,18-24,Trunk/spine,135,,194.6664387144372,0.32250925624369625,,False,estimate < 1200,,2.371339015901435,0.29005135658019393,10
Volleyball,18-24,Hip/thigh,16,,67.18698548509307,0.7458365542813659,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.9385537079608002,0.7692150859794756,10
Volleyball,18-24,Knee,262,,295.2728216253572,0.2605467587932541,,False,estimate < 1200,,3.250545743499411,0.2117622959880272,10
Volleyball,18-24,Lower leg,26,,67.53380811925152,0.713944561987535,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.9245095265089268,0.7215805117493821,10
Volleyball,18-24,Ankle,398,1700.0,397.0858668673509,0.23647286534349712,1700.0,True,passes conservative screen,22.7,3.957393010698677,0.17399478053399484,10
Volleyball,18-24,Foot/toes,96,,157.63544342551035,0.3878487905627843,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.998796986947543,0.36308424900732006,10
Volleyball,18-24,Multiple/systemic,15,,62.36025664190879,0.7647009866136036,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.8866909089795757,0.8027608178290928,10
Volleyball,18-24,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,18-24,Not stated/other,6,,16.265475106415092,0.761516879825008,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.25375392989188245,0.8771133319313418,10
Volleyball,25-34,Head/face,82,,140.1154118450724,0.4303887237320815,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.04759313703266,0.3980836851090276,10
Volleyball,25-34,Neck,15,,60.57303015660415,0.7020610860714217,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.4601595671353704,0.7196781805026218,10
Volleyball,25-34,Shoulder/upper arm,93,,153.40759721293261,0.39430228315401383,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.304136031790142,0.3611459580778697,10
Volleyball,25-34,Elbow/forearm,27,,78.67670021396306,0.6576674147568021,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.8652493866322035,0.663039663693447,10
Volleyball,25-34,Wrist/hand,134,,181.3334732397435,0.3167878430005963,,False,estimate < 1200,,3.952765873623028,0.2936527239379349,10
Volleyball,25-34,Trunk/spine,99,,185.7762480249096,0.35345195291743325,,False,"estimate < 1200; CV bound outside [0, 0.33]",,3.8910689713825213,0.3148121915066105,10
