Activity,Profile_Age,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Combat sports,5-9,1778,4800.0,912.1467484502346,0.1911620091511747,4800.0,True,passes conservative screen,5.6,0.8346661907380244,0.14832702710353293,10
Combat sports,10-14,6179,18600.0,2574.8851126838777,0.13831666039967785,18600.0,True,passes conservative screen,22.0,1.5601624548196196,0.071065212457791,10
Combat sports,15-19,7797,27800.0,3483.1466190340807,0.12514719645207895,27800.0,True,passes conservative screen,32.8,1.7263917094748864,0.052596798359682104,10
Combat sports,20-24,2190,9500.0,1218.1664869675515,0.1276635923303283,9500.0,True,passes conservative screen,11.3,1.1806039650610896,0.10491443568666729,10
Combat sports,25-29,1750,7500.0,988.7424433194432,0.13196634886432593,7500.0,True,passes conservative screen,8.8,0.8943990298548157,0.1012236378778876,10
Combat sports,30-34,1212,5300.0,738.6436190521341,0.14036062288596488,5300.0,True,passes conservative screen,6.2,0.7619295514708057,0.12277098847202421,10
Combat sports,35-39,851,3800.0,612.4487676481745,0.16036957510641026,3800.0,True,passes conservative screen,4.5,0.6086593703218445,0.1351441104200128,10
Combat sports,40-44,585,2600.0,522.2319850174845,0.20062070018416728,2600.0,True,passes conservative screen,3.1,0.5638733166584138,0.1836810765186225,10
Combat sports,45-49,397,1700.0,393.17619064084397,0.22853089355796685,1700.0,True,passes conservative screen,2.0,0.42579246024816275,0.2098583587579457,10
Combat sports,50-54,258,,312.65465763353467,0.26332349237695085,,False,estimate < 1200,,0.3474015241110669,0.24810014672054512,10
Combat sports,55-59,148,,217.3210639941329,0.3226553963615258,,False,estimate < 1200,,0.2474696165157701,0.3115513186490068,10
Combat sports,60-64,112,,168.74412684134603,0.3733014675236905,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.19975512078861754,0.37471368177624165,10
Combat sports,65-69,65,,115.14041495198725,0.4287341673126908,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.13391558411834034,0.42282632949682447,10
Combat sports,70-74,23,,67.98645154548552,0.5624838174704357,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.08340413554251853,0.585121210520687,10
Combat sports,75-79,22,,75.54653195133218,0.6134318091647605,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.0922329098900386,0.6350505092297176,10
Combat sports,80+,17,,38.59314287195305,0.7458726273886526,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.046977289064001164,0.7698623328710246,10
Other ball sports,0-4,2136,5300.0,981.7495750973034,0.18411154730351917,5300.0,True,passes conservative screen,7.5,1.0809967765314266,0.14404958239305918,10
