Activity,Profile_Age,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Hockey,40-44,259,1300.0,413.1421423043291,0.31765167289725443,1300.0,True,passes conservative screen,3.2,0.7639023061189877,0.23947928377772032,9
Hockey,45-49,182,,316.3315830748936,0.35379631733575795,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.600141834040635,0.2736800460291345,9
Hockey,50-54,170,,285.34733307297915,0.3434267398861859,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.5463459745136253,0.26810598973607697,9
Hockey,55-59,137,,234.651241107617,0.35981292756679645,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.5048692185400089,0.3156539875540602,9
Hockey,60-64,113,,210.00248978163927,0.38330190559320154,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.4550390516528311,0.33864423293359114,9
Hockey,65-69,48,,116.64290836867212,0.5127650156786875,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2934099048418591,0.5259122629063633,9
Hockey,70-74,24,,89.05865238895069,0.6152998144650047,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.22543194357741259,0.6350451448989064,9
Hockey,75-79,12,,51.24403812842744,0.8029848275333475,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.13214065886628165,0.8442653031235361,9
Hockey,80+,9,,36.368647624238356,0.8066712455679741,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.09679581314783123,0.8753958365966144,9
Fishing,0-4,356,1700.0,388.2358318463365,0.22911170901993233,1700.0,True,passes conservative screen,2.7,0.581450657010966,0.21768569717480105,9
Fishing,5-9,879,4500.0,930.1225872159315,0.2085353246171721,4500.0,True,passes conservative screen,7.0,0.9088499754480056,0.12926977757418356,9
Fishing,10-14,1338,7500.0,1578.4466132374105,0.20913552351566292,7500.0,True,passes conservative screen,11.9,1.321104699367239,0.11104538340819295,9
Fishing,15-19,855,5500.0,1186.638095382309,0.2147028578901119,5500.0,True,passes conservative screen,8.7,1.0285699607846086,0.11806433781864911,9
Fishing,20-24,606,3900.0,798.8144289695578,0.20658994386945312,3900.0,True,passes conservative screen,6.1,0.8262643888962875,0.13556502939261617,9
